id,room_type,n_beds,n_baths,is_bath_shared,bnb_house
770,1 bedroom,1,,True,767562
771,1 bedroom,1,1,False,838586
772,1 bedroom,1,1,False,840594
773,1 bedroom,1,,True,769175
774,2 bedrooms,2,2.5,False,840731
775,1 bedroom,1,1,False,769786
776,1 bedroom,1,1,False,840794
777,2 bedrooms,2,1,False,841075
778,1 bedroom,1,,True,771430
779,1 bedroom,1,1,False,841484
780,1 bedroom,1,1,False,842167
781,1 bedroom,1,,True,773844
782,Studio,1,1,False,842494
783,2 bedrooms,2,1,False,773885
784,1 bedroom,1,,False,843491
785,2 bedrooms,2,1,False,844319
786,1 bedroom,1,,True,773993
787,1 bedroom,1,,True,774791
788,1 bedroom,1,,True,774899
789,1 bedroom,1,0,False,846457
790,1 bedroom,1,1,False,846549
791,1 bedroom,1,1,False,776257
792,2 bedrooms,2,1.5,False,846854
793,1 bedroom,1,,True,776845
794,1 bedroom,1,1.5,False,777097
795,1 bedroom,1,1,False,848071
796,1 bedroom,1,1,False,777327
797,1 bedroom,1,1,False,848170
798,2 bedrooms,2,1,False,779838
799,1 bedroom,1,1,False,848220
800,1 bedroom,1,1,False,781865
801,1 bedroom,1,1,False,782063
802,1 bedroom,1,,True,848718
803,1 bedroom,1,1,False,783202
804,1 bedroom,1,,False,848722
805,1 bedroom,1,1,False,784088
806,2 bedrooms,2,1,False,849703
807,1 bedroom,1,,True,785097
808,1 bedroom,1,,True,850148
809,2 bedrooms,2,1,False,785166
810,1 bedroom,1,1,False,850338
811,1 bedroom,1,1,False,785978
812,3 bedrooms,3,2,False,850517
813,1 bedroom,1,,False,786685
814,1 bedroom,1,2,False,850712
815,1 bedroom,1,1,False,787060
816,1 bedroom,1,1,False,850943
817,1 bedroom,1,1,False,851772
818,1 bedroom,1,1,False,788005
819,1 bedroom,1,1,False,788035
820,1 bedroom,1,,True,852632
821,1 bedroom,1,1.5,False,789302
822,1 bedroom,1,1,False,853142
823,2 bedrooms,2,,True,789476
824,1 bedroom,1,1,False,789686
825,1 bedroom,1,1,False,790767
826,1 bedroom,1,,True,854396
827,1 bedroom,1,1,False,790953
828,1 bedroom,1,,True,855462
829,1 bedroom,1,1,False,794156
830,1 bedroom,1,,False,855549
831,1 bedroom,1,1,False,794281
832,2 bedrooms,2,1,False,794425
833,3 bedrooms,3,1,False,794427
834,1 bedroom,1,,True,794496
835,1 bedroom,1,1,False,856440
836,1 bedroom,1,1,False,794535
837,Studio,3,0.5,False,856918
838,1 bedroom,1,1,False,857810
839,1 bedroom,1,1,False,795641
840,1 bedroom,1,1,False,796232
841,1 bedroom,1,1,False,860827
842,2 bedrooms,2,,False,796490
843,1 bedroom,1,,True,862890
844,1 bedroom,1,,False,797696
845,1 bedroom,1,1.5,False,798008
846,1 bedroom,1,,True,864981
847,1 bedroom,1,1,False,798429
848,1 bedroom,1,,True,867020
849,1 bedroom,1,1,False,799924
850,2 bedrooms,2,1,False,867749
851,1 bedroom,1,1,False,802677
852,1 bedroom,1,1,False,868548
853,3 bedrooms,3,2,False,803778
854,1 bedroom,1,1,False,869522
855,1 bedroom,1,,False,870119
856,1 bedroom,1,,True,804194
857,1 bedroom,1,,True,872008
858,1 bedroom,1,1,False,873465
859,1 bedroom,1,1,False,872210
860,1 bedroom,1,1,False,873701
861,1 bedroom,1,1,False,874706
862,1 bedroom,1,1,False,1010785
863,1 bedroom,1,1,False,875111
864,2 bedrooms,2,1.5,False,1013648
865,1 bedroom,1,1,False,876355
866,1 bedroom,1,,True,1016004
867,2 bedrooms,2,1,False,878142
868,1 bedroom,1,,True,880424
869,2 bedrooms,2,2,False,1018529
870,1 bedroom,1,1,False,880596
871,1 bedroom,1,,True,1023529
872,1 bedroom,1,,True,883306
873,1 bedroom,1,1,False,1024647
874,1 bedroom,1,,True,886808
875,1 bedroom,1,,True,1025786
876,Studio,2,1,False,887355
877,1 bedroom,1,,True,888905
878,1 bedroom,1,,True,1026683
879,1 bedroom,1,1,False,890794
880,2 bedrooms,2,2,False,1027808
881,2 bedrooms,2,2,False,890839
882,1 bedroom,1,,True,1030254
883,1 bedroom,1,1,False,890855
884,1 bedroom,1,,True,1034347
885,1 bedroom,1,1,False,892463
886,1 bedroom,1,1,False,1035120
887,4 bedrooms,4,2.5,False,893413
888,1 bedroom,1,,True,1036498
889,2 bedrooms,2,1,False,895368
890,1 bedroom,1,,True,1038802
891,3 bedrooms,3,1,False,895386
892,Studio,2,1,False,896535
893,1 bedroom,1,,True,900383
894,3 bedrooms,3,1.5,False,903906
895,2 bedrooms,2,1,False,1039984
896,1 bedroom,1,1,False,904060
897,1 bedroom,1,,True,916105
898,2 bedrooms,2,2,False,1040156
899,Studio,1,1,False,917058
900,1 bedroom,1,1,False,918049
901,1 bedroom,1,,True,1040182
902,1 bedroom,1,,True,1042806
903,1 bedroom,1,,True,918239
904,1 bedroom,1,,True,919491
905,Studio,1,1,False,1043046
906,2 bedrooms,2,1,False,919830
907,1 bedroom,1,1,False,1044731
908,3 bedrooms,3,1.5,False,920930
909,1 bedroom,1,1,False,1045897
910,1 bedroom,1,1,False,923979
911,Studio,1,1,False,1056445
912,1 bedroom,1,,True,924600
913,1 bedroom,1,1,False,1057022
914,1 bedroom,1,1,False,925090
915,1 bedroom,1,1.5,False,1060019
916,1 bedroom,1,,False,927408
917,1 bedroom,1,1,False,1063020
918,1 bedroom,1,,False,929032
919,1 bedroom,1,0,False,931352
920,1 bedroom,1,1,False,1069287
921,1 bedroom,1,,True,1072481
922,1 bedroom,1,1,False,932277
923,1 bedroom,1,,True,936218
924,2 bedrooms,2,1,False,1073780
925,2 bedrooms,2,1,False,1076324
926,1 bedroom,1,,True,938022
927,1 bedroom,1,1,False,939657
928,1 bedroom,1,1,False,1080543
929,1 bedroom,1,,True,940116
930,1 bedroom,1,,True,1080839
931,1 bedroom,1,1,False,944049
932,2 bedrooms,2,,False,1083888
933,2 bedrooms,2,1,False,944183
934,1 bedroom,1,1,False,944840
935,2 bedrooms,2,1,False,1084328
936,1 bedroom,1,,True,945297
937,1 bedroom,1,2,False,1087215
938,1 bedroom,1,1,False,949159
939,1 bedroom,1,,False,951365
940,1 bedroom,1,,True,1089542
941,1 bedroom,1,1,False,951439
942,1 bedroom,1,,True,1091840
943,1 bedroom,1,,True,951935
944,3 bedrooms,3,3,False,953314
945,1 bedroom,1,1,False,1093977
946,2 bedrooms,2,1,False,956412
947,1 bedroom,1,1,False,1098863
948,1 bedroom,1,1,False,1100421
949,1 bedroom,1,1,False,1101035
950,3 bedrooms,3,1,False,1101224
951,1 bedroom,1,1,False,1102942
952,1 bedroom,1,1,False,957002
953,1 bedroom,1,0.5,False,1108309
954,1 bedroom,1,1,False,1112407
955,1 bedroom,1,,True,957642
956,2 bedrooms,2,1,False,1114409
957,1 bedroom,1,1.5,False,1115381
958,1 bedroom,1,1,False,958444
959,1 bedroom,1,1,False,1117706
960,1 bedroom,1,,True,1118031
961,1 bedroom,1,1.5,False,959349
962,1 bedroom,1,,True,1121815
963,1 bedroom,1,,True,968827
964,4 bedrooms,4,,True,1123737
965,1 bedroom,1,,False,971233
966,1 bedroom,1,1,False,1126492
967,1 bedroom,1,1,False,973128
968,1 bedroom,1,1,False,973535
969,3 bedrooms,3,3,False,1126944
970,1 bedroom,1,1,False,973653
971,1 bedroom,1,,True,1127770
972,1 bedroom,1,,True,975250
973,1 bedroom,1,,False,1130680
974,1 bedroom,1,1,False,975990
975,1 bedroom,1,,True,1131422
976,1 bedroom,1,1,False,978386
977,2 bedrooms,2,1,False,1131804
978,1 bedroom,1,1,False,982038
979,1 bedroom,1,0,False,982409
980,2 bedrooms,2,1,False,1134365
981,Studio,1,1,False,983625
982,2 bedrooms,2,3,False,1137093
983,1 bedroom,1,1,False,984721
984,1 bedroom,1,1,False,985338
985,1 bedroom,1,1,False,1137270
986,2 bedrooms,2,1,False,986727
987,1 bedroom,1,1,False,1144861
988,5 bedrooms,5,2,False,987616
989,3 bedrooms,3,2,False,989976
990,2 bedrooms,2,1,False,1146653
991,1 bedroom,1,,True,1148279
992,1 bedroom,1,1,False,990208
993,1 bedroom,1,1,False,1150514
994,1 bedroom,1,1,False,990367
995,2 bedrooms,2,2,False,1150869
996,1 bedroom,1,1,False,990529
997,1 bedroom,1,,True,992508
998,4 bedrooms,4,2,False,1155475
999,1 bedroom,1,1.5,False,992891
1000,1 bedroom,1,1,False,1155885
1001,1 bedroom,1,0,False,992977
1002,1 bedroom,1,1,False,993514
1003,2 bedrooms,2,,False,1156499
1004,1 bedroom,1,1,False,993575
1005,1 bedroom,1,1,False,993576
1006,1 bedroom,1,1,False,1156928
1007,3 bedrooms,3,1,False,995187
1008,2 bedrooms,2,1,False,1157522
1009,1 bedroom,1,,True,995469
1010,2 bedrooms,2,,True,1164101
1011,1 bedroom,1,1,False,998086
1012,1 bedroom,1,1,False,1166947
1013,1 bedroom,1,,False,1001147
1014,1 bedroom,1,,True,1167658
1015,2 bedrooms,2,1.5,False,1009883
1016,3 bedrooms,3,2,False,1170887
1017,1 bedroom,1,1,False,1203627
1018,2 bedrooms,2,1,False,1171581
1019,1 bedroom,1,1,False,1205103
1020,1 bedroom,1,1,False,1209921
1021,1 bedroom,1,,True,1171716
1022,1 bedroom,1,1,False,1210916
1023,1 bedroom,1,1,False,1171955
1024,1 bedroom,1,1,False,1178231
1025,1 bedroom,1,1,False,1213745
1026,1 bedroom,1,1,False,1178389
1027,1 bedroom,1,1,False,1215122
1028,Studio,1,1,False,1182186
1029,1 bedroom,2,0,False,1215627
1030,1 bedroom,1,1,False,1183005
1031,1 bedroom,1,1,False,1215836
1032,1 bedroom,1,1,False,1183236
1033,2 bedrooms,2,1,False,1220548
1034,1 bedroom,1,,True,1187643
1035,1 bedroom,1,1,False,1221332
1036,1 bedroom,1,1,False,1195260
1037,1 bedroom,1,,True,1221962
1038,Studio,1,1,False,1223230
1039,1 bedroom,1,1,False,1197899
1040,1 bedroom,1,1,False,1239293
1041,1 bedroom,1,1,False,1198874
1042,1 bedroom,1,,True,1240530
1043,1 bedroom,1,1,False,1398326
1044,1 bedroom,1,1,False,1240586
1045,1 bedroom,1,1,False,1401826
1046,1 bedroom,1,,True,1245479
1047,1 bedroom,1,1,False,1245977
1048,2 bedrooms,2,,True,1403635
1049,2 bedrooms,2,1.5,False,1251681
1050,1 bedroom,1,1,False,1404828
1051,1 bedroom,1,,True,1255828
1052,1 bedroom,1,,True,1407633
1053,Studio,1,0,False,1256670
1054,1 bedroom,1,1,False,1408406
1055,2 bedrooms,2,1,False,1256768
1056,1 bedroom,1,1,False,1411811
1057,1 bedroom,1,1.5,False,1421933
1058,2 bedrooms,2,1,False,1258651
1059,3 bedrooms,3,2,False,1260727
1060,Studio,1,1,False,1437044
1061,1 bedroom,1,,True,1263964
1062,1 bedroom,1,,True,1438870
1063,1 bedroom,1,1,False,1267186
1064,3 bedrooms,3,2,False,1268154
1065,Studio,3,1,False,1440363
1066,1 bedroom,1,1,False,1268175
1067,1 bedroom,1,1,False,1271103
1068,1 bedroom,1,1,False,1442450
1069,1 bedroom,1,1,False,1273533
1070,1 bedroom,1,,True,1444400
1071,Studio,2,1,False,1276760
1072,1 bedroom,1,1,False,1445518
1073,1 bedroom,1,1,False,1277955
1074,1 bedroom,1,1,False,1446483
1075,1 bedroom,1,,True,1278784
1076,1 bedroom,1,1,False,1449263
1077,1 bedroom,1,,False,1451003
1078,1 bedroom,1,1,False,1279234
1079,1 bedroom,1,1,False,1453998
1080,1 bedroom,1,,True,1281023
1081,2 bedrooms,2,1,False,1456352
1082,1 bedroom,1,1,False,1281257
1083,Studio,1,1,False,1457505
1084,2 bedrooms,2,2,False,1284776
1085,1 bedroom,1,,True,1458987
1086,1 bedroom,1,,True,1461965
1087,3 bedrooms,3,1,False,1284789
1088,2 bedrooms,2,1,False,1290336
1089,1 bedroom,1,1,False,1465446
1090,2 bedrooms,2,,True,1466552
1091,1 bedroom,1,,True,1291020
1092,1 bedroom,1,1,False,1467618
1093,2 bedrooms,2,2,False,1291245
1094,1 bedroom,1,,True,1474752
1095,1 bedroom,1,1,False,1475084
1096,1 bedroom,1,1,False,1475427
1097,1 bedroom,1,,True,1294973
1098,1 bedroom,1,1,False,1475661
1099,1 bedroom,1,1,False,1476238
1100,1 bedroom,1,,False,1300950
1101,Studio,1,1,False,1478946
1102,1 bedroom,1,1,False,1301321
1103,Studio,2,1,False,1479283
1104,1 bedroom,1,1,False,1480002
1105,1 bedroom,1,1,False,1304459
1106,2 bedrooms,2,,False,1304952
1107,1 bedroom,1,1,False,1486099
1108,1 bedroom,1,1,False,1305346
1109,3 bedrooms,3,1.5,False,1491991
1110,1 bedroom,1,1,False,1494527
1111,Studio,1,1,False,1499635
1112,2 bedrooms,2,3,False,1506985
1113,1 bedroom,1,1,False,1306570
1114,1 bedroom,1,,True,1511303
1115,1 bedroom,1,1,False,1306966
1116,1 bedroom,1,1,False,1513777
1117,1 bedroom,1,1,False,1521335
1118,1 bedroom,1,1,False,1524017
1119,2 bedrooms,2,,False,1307095
1120,2 bedrooms,2,1,False,1530386
1121,1 bedroom,1,1,False,1307228
1122,1 bedroom,1,1,False,1533652
1123,1 bedroom,1,1,False,1534212
1124,1 bedroom,1,,False,1307723
1125,2 bedrooms,2,1,False,1546621
1126,Studio,1,1.5,False,1551044
1127,1 bedroom,1,0,False,1312228
1128,1 bedroom,1,1,False,1555491
1129,2 bedrooms,2,,True,1313711
1130,2 bedrooms,2,1,False,1322432
1131,1 bedroom,1,1,False,1559912
1132,1 bedroom,1,,True,1323801
1133,Studio,1,1,False,1566326
1134,3 bedrooms,3,3,False,1567225
1135,1 bedroom,1,,True,1325432
1136,1 bedroom,1,,True,1578103
1137,1 bedroom,1,1,False,1325911
1138,2 bedrooms,2,1,False,1581579
1139,2 bedrooms,2,1,False,1327940
1140,1 bedroom,1,,True,1330056
1141,1 bedroom,1,,False,1583653
1142,1 bedroom,1,1,False,1584619
1143,1 bedroom,1,,True,1332473
1144,1 bedroom,1,1,False,1589248
1145,1 bedroom,1,1,False,1334633
1146,1 bedroom,1,1,False,1591811
1147,3 bedrooms,3,2.5,False,1334793
1148,Studio,1,1,False,1336223
1149,Studio,2,1,False,1336230
1150,1 bedroom,1,1,False,1596314
1151,2 bedrooms,2,1,False,1348118
1152,1 bedroom,1,,False,1604488
1153,2 bedrooms,2,2,False,1604489
1154,2 bedrooms,2,2,False,1606312
1155,1 bedroom,1,,True,1349658
1156,Studio,1,1,False,1613110
1157,1 bedroom,1,1,False,1617443
1158,2 bedrooms,2,2,False,1617488
1159,2 bedrooms,2,1,False,1350055
1160,1 bedroom,1,,True,1621235
1161,1 bedroom,1,1,False,1352657
1162,1 bedroom,1,1,False,1623431
1163,1 bedroom,1,0,False,1634856
1164,1 bedroom,1,1,False,1354250
1165,6 bedrooms,6,1,False,1635088
1166,2 bedrooms,2,2,False,1640700
1167,1 bedroom,1,1,False,1640995
1168,2 bedrooms,2,2,False,1354775
1169,2 bedrooms,2,1,False,1645667
1170,1 bedroom,1,,True,1354973
1171,2 bedrooms,2,1,False,1646432
1172,Studio,1,1,False,1646910
1173,1 bedroom,1,1,False,1649957
1174,1 bedroom,1,,True,1652236
1175,3 bedrooms,3,2,False,1355468
1176,1 bedroom,1,1,False,1654551
1177,1 bedroom,1,,True,1654623
1178,1 bedroom,1,1,False,1654929
1179,1 bedroom,1,1,False,1355654
1180,1 bedroom,1,1,False,1655550
1181,1 bedroom,1,1,False,1656585
1182,1 bedroom,1,,False,1356710
1183,1 bedroom,1,1,False,1357021
1184,2 bedrooms,2,,False,1656621
1185,1 bedroom,1,,True,1661734
1186,1 bedroom,1,1,False,1359130
1187,1 bedroom,1,1,False,1664716
1188,2 bedrooms,2,1,False,1361017
1189,1 bedroom,1,,False,1665498
1190,1 bedroom,1,,False,1370405
1191,1 bedroom,1,1,False,1668328
1192,1 bedroom,1,1,False,1669149
1193,1 bedroom,1,,False,1378165
1194,1 bedroom,1,1,False,1670517
1195,1 bedroom,1,,True,1380326
1196,2 bedrooms,2,1,False,1672977
1197,2 bedrooms,2,1,False,1673040
1198,2 bedrooms,2,1,False,1382158
1199,Studio,1,1,False,1682258
1200,3 bedrooms,3,2,False,1382607
1201,1 bedroom,1,1,False,1688914
1202,3 bedrooms,3,1,False,1392144
1203,1 bedroom,1,,True,1690764
1204,3 bedrooms,3,1,False,1396458
1205,1 bedroom,1,,True,1693028
1206,1 bedroom,1,1,False,1398234
1207,2 bedrooms,2,,True,1696381
1208,1 bedroom,1,1,False,1865884
1209,1 bedroom,1,,True,1702032
1210,1 bedroom,1,1,False,1869202
1211,2 bedrooms,2,1,False,1702533
1212,1 bedroom,1,,True,1702781
1213,1 bedroom,1,,True,1870228
1214,1 bedroom,1,1,False,1704560
1215,1 bedroom,1,1,False,1876511
1216,1 bedroom,1,1.5,False,1707422
1217,1 bedroom,1,,True,1707850
1218,2 bedrooms,2,2,False,1876969
1219,1 bedroom,1,,True,1712660
1220,1 bedroom,1,,True,1885714
1221,1 bedroom,1,1,False,1716640
1222,1 bedroom,1,1,False,1886240
1223,1 bedroom,1,1,False,1717058
1224,3 bedrooms,3,1,False,1886294
1225,1 bedroom,1,1,False,1717215
1226,Studio,1,1,False,1891118
1227,1 bedroom,1,1,False,1891274
1228,3 bedrooms,3,2,False,1717226
1229,2 bedrooms,2,2,False,1893225
1230,1 bedroom,1,1,False,1897447
1231,1 bedroom,1,1,False,1722101
1232,1 bedroom,1,1,False,1898110
1233,1 bedroom,1,1,False,1724731
1234,Studio,1,1,False,1901357
1235,1 bedroom,1,,True,1725295
1236,1 bedroom,1,1,False,1727923
1237,1 bedroom,1,,True,1903198
1238,2 bedrooms,2,2,False,1906604
1239,1 bedroom,1,1,False,1728625
1240,Studio,1,1,False,1913540
1241,1 bedroom,1,,True,1729286
1242,2 bedrooms,2,1,False,1731245
1243,1 bedroom,1,1,False,1914185
1244,2 bedrooms,2,2,False,1731365
1245,1 bedroom,1,1,False,1914231
1246,1 bedroom,1,,False,1918693
1247,1 bedroom,1,1.5,False,1734724
1248,1 bedroom,1,1,False,1739847
1249,1 bedroom,1,1,False,1921859
1250,Studio,1,1,False,1924645
1251,1 bedroom,1,1,False,1741745
1252,1 bedroom,1,1,False,1925224
1253,1 bedroom,1,1,False,1925519
1254,1 bedroom,1,1,False,1742654
1255,1 bedroom,1,,True,1928961
1256,1 bedroom,1,2,False,1744709
1257,1 bedroom,1,,True,1745358
1258,1 bedroom,1,1,False,1929321
1259,1 bedroom,1,1,False,1929540
1260,2 bedrooms,2,1,False,1745430
1261,1 bedroom,1,1.5,False,1750248
1262,1 bedroom,1,1.5,False,1932110
1263,1 bedroom,1,1,False,1932491
1264,2 bedrooms,2,1,False,1750679
1265,Studio,1,1,False,1754876
1266,1 bedroom,1,2,False,1934444
1267,1 bedroom,1,1,False,1934765
1268,Studio,1,,True,1755844
1269,5 bedrooms,5,3.5,False,1934804
1270,Studio,2,0,False,1756174
1271,2 bedrooms,2,1,False,1935175
1272,1 bedroom,1,1,False,1758391
1273,1 bedroom,1,1,False,1935302
1274,1 bedroom,1,1.5,False,1935826
1275,1 bedroom,1,1,False,1759154
1276,1 bedroom,1,1,False,1936633
1277,1 bedroom,1,,True,1759526
1278,1 bedroom,1,1.5,False,1762852
1279,1 bedroom,1,1,False,1936772
1280,1 bedroom,1,,True,1763209
1281,1 bedroom,1,,False,1937226
1282,1 bedroom,1,1,False,1766082
1283,1 bedroom,1,1,False,1766846
1284,1 bedroom,1,1,False,1939106
1285,1 bedroom,1,1,False,1939283
1286,2 bedrooms,2,2,False,1776732
1287,1 bedroom,1,,True,1778810
1288,1 bedroom,1,1,False,1939485
1289,1 bedroom,1,1,False,1780748
1290,1 bedroom,1,,True,1941439
1291,Studio,2,1,False,1781052
1292,1 bedroom,1,1,False,1781786
1293,1 bedroom,1,1,False,1944155
1294,1 bedroom,1,,True,1782667
1295,1 bedroom,1,1,False,1944891
1296,1 bedroom,1,1,False,1782872
1297,1 bedroom,1,,True,1945115
1298,1 bedroom,1,,True,1785942
1299,1 bedroom,1,1,False,1788989
1300,1 bedroom,1,1,False,1947400
1301,1 bedroom,1,1,False,1793091
1302,1 bedroom,1,,True,1948494
1303,1 bedroom,1,1,False,1950603
1304,1 bedroom,1,,True,1793104
1305,1 bedroom,1,1,False,1793411
1306,1 bedroom,1,1,False,1952271
1307,1 bedroom,1,1,False,1797025
1308,1 bedroom,1,,True,1798500
1309,1 bedroom,1,1.5,False,1954653
1310,1 bedroom,1,1,False,1801130
1311,1 bedroom,1,1,False,1956467
1312,2 bedrooms,2,2,False,1806378
1313,Studio,3,1,False,1956677
1314,1 bedroom,1,1.5,False,1809547
1315,2 bedrooms,2,1,False,1958765
1316,1 bedroom,1,,True,1810640
1317,1 bedroom,1,1,False,1959024
1318,1 bedroom,1,1,False,1813681
1319,1 bedroom,1,1,False,1960045
1320,1 bedroom,1,1,False,1961361
1321,1 bedroom,1,1,False,1817510
1322,Studio,1,1,False,1820858
1323,2 bedrooms,2,2.5,False,1961760
1324,Studio,1,1,False,1965766
1325,1 bedroom,1,1,False,1825949
1326,1 bedroom,1,2,False,1826701
1327,1 bedroom,1,,True,1970697
1328,1 bedroom,1,1,False,1831227
1329,1 bedroom,1,,True,1971540
1330,1 bedroom,1,0.5,False,1973889
1331,1 bedroom,1,,True,1832120
1332,1 bedroom,1,1,False,1974700
1333,Studio,1,1,False,1835367
1334,1 bedroom,1,1,False,1975069
1335,1 bedroom,1,0.5,False,1839231
1336,Studio,1,1,False,1975999
1337,1 bedroom,1,1,False,1843955
1338,1 bedroom,1,1,False,1976123
1339,1 bedroom,1,,True,1846580
1340,1 bedroom,1,1,False,1979076
1341,1 bedroom,1,,True,1851567
1342,1 bedroom,1,2,False,1979506
1343,1 bedroom,1,1,False,1979579
1344,2 bedrooms,2,2,False,1853765
1345,Studio,1,1,False,1979848
1346,1 bedroom,1,1,False,1855846
1347,Studio,1,1,False,1981590
1348,1 bedroom,1,1.5,False,1856027
1349,1 bedroom,1,1,False,1856803
1350,2 bedrooms,2,1,False,1984378
1351,Studio,2,1,False,1984390
1352,3 bedrooms,3,3.5,False,1861572
1353,1 bedroom,1,1,False,1984486
1354,2 bedrooms,2,1,False,1863930
1355,1 bedroom,1,,True,1985022
1356,1 bedroom,1,1,False,1987627
1357,2 bedrooms,2,2,False,1864061
1358,3 bedrooms,3,1,False,1987949
1359,1 bedroom,1,,True,1865336
1360,1 bedroom,1,1,False,1988823
1361,1 bedroom,1,1,False,2015800
1362,1 bedroom,1,1,False,1989731
1363,1 bedroom,1,1,False,2017397
1364,4 bedrooms,4,2,False,1989838
1365,3 bedrooms,3,1,False,2000576
1366,1 bedroom,1,1,False,2019755
1367,1 bedroom,1,1,False,2003807
1368,1 bedroom,1,1,False,2008122
1369,2 bedrooms,2,1,False,2010624
1370,1 bedroom,1,1,False,2019927
1371,1 bedroom,1,1,False,2022126
1372,1 bedroom,1,1,False,2012750
1373,2 bedrooms,2,1,False,2015168
1374,3 bedrooms,3,2,False,2022920
1375,1 bedroom,1,1,False,2118102
1376,1 bedroom,1,1,False,2022958
1377,1 bedroom,1,1,False,2023357
1378,Studio,2,1,False,2122613
1379,Studio,1,1,False,2026869
1380,1 bedroom,1,1,False,2123079
1381,1 bedroom,1,1,False,2028272
1382,1 bedroom,1,1,False,2124536
1383,2 bedrooms,2,1,False,2126576
1384,1 bedroom,1,1,False,2028291
1385,1 bedroom,1,1,False,2127016
1386,1 bedroom,1,,True,2028432
1387,Studio,1,1,False,2127382
1388,1 bedroom,1,1,False,2028677
1389,1 bedroom,1,1,False,2127713
1390,1 bedroom,1,1.5,False,2031495
1391,1 bedroom,1,1,False,2128464
1392,1 bedroom,1,,True,2032156
1393,1 bedroom,1,1,False,2128761
1394,2 bedrooms,2,1,False,2033224
1395,1 bedroom,1,2,False,2132248
1396,3 bedrooms,3,1,False,2038278
1397,3 bedrooms,3,2,False,2042764
1398,Studio,1,1,False,2134052
1399,1 bedroom,1,1,False,2043060
1400,1 bedroom,1,1,False,2134697
1401,Studio,2,1,False,2043329
1402,1 bedroom,1,,True,2044873
1403,1 bedroom,1,1,False,2046225
1404,Studio,2,1,False,2135489
1405,2 bedrooms,2,1,False,2046789
1406,1 bedroom,1,1,False,2135754
1407,1 bedroom,1,1,False,2048796
1408,2 bedrooms,2,2,False,2135766
1409,1 bedroom,1,1,False,2137111
1410,1 bedroom,1,1,False,2049322
1411,2 bedrooms,2,1,False,2137796
1412,1 bedroom,1,1,False,2050406
1413,1 bedroom,1,1,False,2141635
1414,1 bedroom,1,1,False,2142092
1415,Studio,1,1,False,2050993
1416,1 bedroom,1,1,False,2051013
1417,1 bedroom,1,,True,2145599
1418,2 bedrooms,2,1,False,2149184
1419,1 bedroom,1,1,False,2051352
1420,3 bedrooms,3,1.5,False,2150727
1421,1 bedroom,1,,False,2053940
1422,Studio,2,1,False,2151259
1423,1 bedroom,1,,True,2151479
1424,2 bedrooms,2,1,False,2055467
1425,1 bedroom,1,,True,2151558
1426,1 bedroom,1,,True,2055559
1427,2 bedrooms,2,1,False,2055671
1428,1 bedroom,1,,True,2153153
1429,1 bedroom,1,1,False,2057295
1430,1 bedroom,1,1,False,2154075
1431,2 bedrooms,2,1,False,2057403
1432,1 bedroom,1,,False,2155610
1433,Studio,2,1,False,2158171
1434,2 bedrooms,2,1,False,2057480
1435,1 bedroom,1,1,False,2060275
1436,Studio,1,1,False,2164631
1437,1 bedroom,1,1,False,2060768
1438,1 bedroom,1,1,False,2165107
1439,1 bedroom,1,1,False,2061811
1440,1 bedroom,1,1,False,2165933
1441,1 bedroom,1,1,False,2062630
