,Unnamed: 0,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
3853,70604,STATEN ISLAND,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2452,35,,A5,"43 VENUS LANE, NYC, STATEN ISLAND",,10314.0,1.0,0.0,1.0,1424.0,1500.0,1987.0,1,A5,478000,2022-12-21,"40.5817431,-74.1557029"
3854,70605,STATEN ISLAND,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2452,73,,A5,"45 GALVASTON LOOP, NYC, STATEN ISLAND",,10314.0,1.0,0.0,1.0,1680.0,2160.0,1997.0,1,A5,0,2023-08-29,"40.5807264,-74.1564968"
3855,70606,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,1990,57,,B9,"62 LATOURETTE LANE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3274.0,1714.0,1997.0,1,B9,805000,2023-02-06,"40.5900384,-74.1463296"
3856,70607,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,1990,80,,B9,"23 LATOURETTE LANE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3106.0,1612.0,1997.0,1,B9,0,2023-06-09,"40.5889604,-74.146106"
3857,70608,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,1991,6,,B2,"27 GREENWAY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3904.0,2142.0,2021.0,1,B2,1170988,2023-07-28,"40.589326,-74.14718640000001"
3858,70609,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,1992,150,,B9,"17 ANJALI LOOP, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2604.0,1400.0,2000.0,1,B9,759000,2023-06-05,"40.5889515,-74.14755339999999"
3859,70610,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2015,196,,B2,"151 GLENN ROAD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,6240.0,2328.0,1970.0,1,B2,865000,2023-05-18,"40.5948787,-74.15640669999999"
3860,70611,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2015,241,,B2,"47 CARPENTER AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4346.0,2324.0,1970.0,1,B2,0,2023-01-19,"40.594556,-74.1565902"
3861,70612,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2102,1,,B2,"7 KNAPP STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3807.0,2412.0,1970.0,1,B2,999000,2023-11-10,"40.5945594,-74.162691"
3862,70613,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2107,48,,B2,"20 SIGNS ROAD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3600.0,2646.0,1970.0,1,B2,0,2023-08-03,"40.60157969999999,-74.1641588"
3863,70614,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2111,22,,B2,"92 MULBERRY CIRCLE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4100.0,2156.0,1975.0,1,B2,0,2023-03-10,"40.598454,-74.16568389999999"
3864,70615,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2111,26,,B2,"84 MULBERRY CIRCLE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4100.0,2156.0,1975.0,1,B2,0,2023-07-18,"40.59865569999999,-74.16567239999999"
3865,70616,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2111,70,,B2,"2 MULBERRY CIRCLE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4400.0,2870.0,1975.0,1,B2,1095000,2023-10-02,"40.5979965,-74.1673237"
3866,70617,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2111,145,,B9,"100 GARY PLACE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2900.0,2192.0,1978.0,1,B9,840000,2023-07-31,"40.5986365,-74.1652596"
3867,70618,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2112,11,,B2,"123 RIVINGTON AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4360.0,2870.0,1975.0,1,B2,1050000,2023-07-06,"40.5980167,-74.1668219"
3868,70619,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2113,32,,B2,"87 GARY PLACE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4644.0,2248.0,1965.0,1,B2,948000,2023-02-24,"40.5989079,-74.16470919999999"
3869,70620,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2113,139,,B2,"80 FREEDOM AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,5200.0,2248.0,1965.0,1,B2,0,2023-06-26,"40.5979143,-74.1642505"
3870,70621,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2113,141,,B2,"84 FREEDOM AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4554.0,2248.0,1965.0,1,B2,10,2023-04-05,"40.5978305,-74.16420459999999"
3871,70622,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2114,79,,B2,"11 ROCKVILLE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4730.0,2745.0,1965.0,1,B2,950000,2023-11-14,"40.5972096,-74.16668159999999"
3872,70623,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2114,116,,B2,"92 RIVINGTON AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4100.0,2156.0,1965.0,1,B2,880000,2023-01-18,"40.5973908,-74.1657642"
3873,70624,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2114,175,,B2,"170 FREEDOM AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4524.0,2556.0,1965.0,1,B2,0,2022-12-21,"40.5951396,-74.1637918"
3874,70625,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2115,65,,B9,"30 PLYMOUTH ROAD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4032.0,1960.0,1970.0,1,B9,865000,2023-01-31,"40.5958355,-74.1657183"
3875,70626,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2115,67,,B9,"24 PLYMOUTH ROAD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3528.0,2059.0,1977.0,1,B9,0,2023-02-17,"40.5958034,-74.165489"
3876,70627,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2115,163,,B9,"40 ROCKVILLE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4100.0,2200.0,1973.0,1,B9,0,2023-05-10,"40.5966551,-74.1657642"
3877,70628,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2116,24,,B9,"69 SLEEPY HOLLOW RD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3690.0,1864.0,1977.0,1,B9,0,2023-08-04,"40.5946864,-74.1663605"
3878,70629,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2116,24,,B9,"69 SLEEPY HOLLOW ROAD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3690.0,1864.0,1977.0,1,B9,912500,2023-08-23,"40.5946864,-74.1663605"
3879,70630,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2118,132,,B9,"100 MULBERRY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2667.0,2155.0,1980.0,1,B9,725000,2023-04-25,"40.59506469999999,-74.16788559999999"
3880,70631,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2118,149,,B9,"126 MULBERRY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3700.0,2155.0,1980.0,1,B9,710000,2023-08-22,"40.5944612,-74.1680003"
3881,70632,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2362,14,,B2,"147 STEINWAY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4536.0,2176.0,1974.0,1,B2,990000,2023-04-12,"40.593276,-74.1609938"
3882,70633,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2362,20,,B2,"135 STEINWAY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4760.0,2376.0,1970.0,1,B2,969829,2023-08-21,"40.5936375,-74.1608103"
3883,70634,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2366,56,,B2,"1164 ROCKLAND AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4082.0,2492.0,1970.0,1,B2,0,2023-01-17,"40.5925944,-74.1558563"
3884,70635,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2368,10,,B2,"672 TRAVIS AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4312.0,2265.0,1985.0,1,B2,1150000,2023-06-28,"40.5924043,-74.1616818"
3885,70636,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2368,84,,B2,"128 MERRY MOUNT STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,6480.0,2200.0,1970.0,1,B2,0,2023-06-23,"40.5906889,-74.1591131"
3886,70637,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2368,118,,B2,"745 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4600.0,2600.0,1970.0,1,B2,0,2023-08-28,"40.590953,-74.16016809999999"
3887,70638,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2369,90,,B9,"394 TRAVIS AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3288.0,2370.0,1980.0,1,B9,750000,2023-08-30,"40.5888916,-74.1554778"
3888,70639,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2370,39,,B2,"9 BEARD STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,6470.0,1900.0,2004.0,1,B2,1280000,2023-01-17,"40.5876733,-74.1483791"
3889,70640,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2370,65,,B2,"51 MONAHAN AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4939.0,2050.0,2004.0,1,B2,998000,2023-03-07,"40.5880928,-74.1483332"
3890,70641,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2370,77,,B9,"922 ROCKLAND AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2324.0,1200.0,2001.0,1,B9,750000,2023-10-12,"40.5883833,-74.1481956"
3891,70642,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2370,212,,B2,"22 MONAHAN AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4830.0,2150.0,2004.0,1,B2,0,2023-03-24,"40.5875962,-74.14755339999999"
3892,70643,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2371,26,,B9,"53 LEWISTON STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2625.0,1450.0,1990.0,1,B9,882000,2023-06-21,"40.5864875,-74.1481383"
3893,70644,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2372,179,,B2,"539 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,5280.0,3048.0,1975.0,1,B2,0,2023-05-04,"40.5875546,-74.15415899999999"
3894,70645,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2377,61,,B9,"274 MONAHAN AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2200.0,1624.0,1980.0,1,B9,0,2023-04-18,"40.5911412,-74.15467509999999"
3895,70646,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2377,75,,B9,"240 MONAHAN AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2500.0,1280.0,1980.0,1,B9,0,2023-08-04,"40.5907479,-74.1539411"
3896,70647,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2381,60,,B2,"746 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4410.0,2600.0,1970.0,1,B2,0,2023-05-04,"40.5905592,-74.1603975"
3897,70648,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2381,74,,B2,"52 RADFORD STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4200.0,2600.0,1970.0,1,B2,1050000,2023-01-17,"40.5905266,-74.1609938"
3898,70649,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2382,89,,B2,"122 SHILOH STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4200.0,2323.0,1970.0,1,B2,949000,2022-12-01,"40.5895199,-74.1607186"
3899,70650,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2385,66,,B2,"152 NEHRING AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4620.0,2264.0,1965.0,1,B2,480000,2023-02-01,"40.5885786,-74.15870029999999"
3900,70651,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2386,81,,B9,"186 VASSAR STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3040.0,2448.0,1982.0,1,B9,0,2023-06-27,"40.5862629,-74.1622093"
3901,70652,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2387,53,,B9,"14 PURDUE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2400.0,1936.0,1982.0,1,B9,0,2023-03-27,"40.587011,-74.16029429999999"
3902,70653,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2390,342,,B9,"365 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2475.0,1486.0,1980.0,1,B9,0,2023-04-13,"40.5852443,-74.1499044"
3903,70654,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2390,555,,B9,"362 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2425.0,1486.0,1980.0,1,B9,570000,2023-01-10,"40.5849311,-74.1502943"
3904,70655,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2392,103,,B2,"468 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4200.0,3141.0,1974.0,1,B2,0,2023-07-11,"40.5862193,-74.1526453"
3905,70656,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2392,179,,B9,"61 FURNESS PLACE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2575.0,1688.0,1974.0,1,B9,0,2023-01-11,"40.5858571,-74.1528407"
3906,70657,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2392,186,,B2,"73 FURNESS PLACE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4000.0,2400.0,1974.0,1,B2,953500,2023-02-17,"40.5860577,-74.1531498"
3907,70658,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2393,12,,B2,"175 KELLY BLVD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4200.0,2331.0,1970.0,1,B2,985000,2022-12-22,"40.5855533,-74.15507649999999"
3908,70659,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2393,156,,B2,"31 NOME AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4180.0,2832.0,1975.0,1,B2,900000,2023-07-31,"40.5836181,-74.15259940000001"
3909,70660,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2395,15,,B2,"620 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4410.0,2188.0,1970.0,1,B2,0,2023-10-04,"40.5886956,-74.15704889999999"
3910,70661,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2395,50,,B2,"548 KLONDIKE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4268.0,2328.0,1970.0,1,B2,995000,2023-06-02,"40.58751549999999,-74.1549847"
3911,70662,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2396,150,,B2,"42 BOWDOIN STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4200.0,2550.0,1970.0,1,B2,995000,2023-05-11,"40.5867079,-74.1566819"
3912,70663,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2396,192,,B2,"16 JUNI COURT, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,8072.0,3511.0,1970.0,1,B2,0,2023-02-22,"40.5865592,-74.1572783"
3913,70664,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2396,207,,B2,"36 LUNDI COURT, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4242.0,2032.0,1970.0,1,B2,0,2023-07-18,"40.5864427,-74.1578287"
